Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
198206,  -4.44,  -3.54,  -3.56,  -3.33,  -4.06,  -2.82,  -2.01,  -3.09,  -4.22,  -3.39,  -4.26,  -0.81,  -2.47,  -2.78,  -2.13,  -3.10,  -3.41,  -2.31,  -2.99,  -1.69,  -2.63,  -1.86,  -0.31,  -1.14,  -3.58
198207,  -3.60,  -1.84,  -1.51,  -0.17,  -1.12,  -2.38,  -1.40,  -0.54,  -0.03,   0.52,  -0.12,  -2.42,  -1.47,  -3.26,  -2.05,  -3.93,  -2.33,  -2.51,  -2.46,  -2.68,  -7.20,  -4.93,  -0.66,  -0.76,  -1.28
198208,   6.85,   5.68,   4.22,   4.94,   6.64,   9.99,   8.23,   7.13,   7.59,   7.95,  11.99,  11.17,  11.68,  10.49,   9.68,  15.44,  12.50,  10.02,  11.45,  13.77,  12.32,  12.89,  14.94,  11.88,  11.41
198209,   4.73,   5.28,   1.92,   3.51,  -0.93,   4.87,   7.08,   5.80,   0.41,   0.14,   4.72,   4.40,   4.53,   2.98,   1.99,   5.60,   4.36,   3.65,   2.95,  -1.60,   3.38,   3.23,   0.80,   1.07,  -1.45
198210,  16.36,  12.54,  12.42,  12.18,  13.42,  18.32,  12.34,  12.13,  14.11,  13.01,  17.98,  15.57,  12.77,  13.21,  12.07,  18.39,  11.81,  14.39,  13.04,  12.89,  14.14,  11.67,  10.29,   8.83,  10.15
198211,   9.36,  11.00,   9.62,   9.11,  10.24,   7.44,   7.90,   9.17,   7.64,  10.02,   6.56,   5.64,   7.67,   7.45,  11.19,   3.74,   3.08,   5.91,   6.74,  10.19,  -0.30,   3.41,   4.56,   6.19,   9.12
198212,   1.36,   3.41,   2.06,   2.50,   1.45,   3.23,   3.00,   0.82,   0.12,  -0.68,   2.97,   1.79,   2.82,  -0.59,  -1.64,   3.06,   4.83,   2.16,   1.20,  -2.67,   4.45,   0.51,   0.63,   1.03,  -3.06
198301,  13.44,   8.64,   9.08,   8.50,  10.94,  10.40,   7.51,   5.77,   5.55,   5.69,   8.43,   4.71,   4.99,   3.48,   3.51,   6.14,   5.01,   4.54,   1.41,   0.13,   3.48,   7.26,   4.35,   1.31,   1.47
198302,   5.77,   6.43,   6.12,   6.60,   3.75,   7.06,   5.25,   5.40,   6.40,   2.79,   7.03,   4.62,   5.53,   2.84,   2.75,   5.52,   5.65,   2.30,   2.41,   1.32,   3.88,   2.02,   4.07,   2.82,  -0.34
198303,   4.00,   5.80,   4.77,   6.75,   3.36,   4.56,   5.26,   3.95,   4.09,   4.41,   4.43,   4.15,   3.95,   3.84,   4.09,   5.06,   4.87,   4.02,   5.09,   1.37,   1.71,   4.41,   1.73,   4.31,   0.63
198304,   7.83,   7.79,   8.80,   6.69,   8.20,   8.76,   9.13,   7.50,   7.66,   7.62,   6.97,   6.23,   7.22,   4.58,   6.81,   6.21,   6.68,   6.98,   6.29,   7.13,   6.71,   6.60,   8.71,   6.61,   9.08
198305,  13.11,   9.55,   9.81,   9.01,   8.26,   6.47,   7.78,   5.99,   7.30,   3.73,   3.71,   5.41,   3.21,   3.46,   4.63,   4.57,   5.92,   2.68,   5.04,   1.80,   2.28,  -1.93,  -1.13,  -0.80,  -2.33
198306,   6.06,   5.04,   5.70,   4.10,   2.65,   4.24,   4.81,   3.75,   5.14,   2.96,   3.31,   3.21,   3.66,   4.74,   4.85,   5.14,   1.29,   2.13,   4.61,   6.15,   4.93,   1.67,   2.95,   2.79,   4.23
198307,  -1.78,  -0.81,  -0.80,  -2.02,  -4.33,  -3.23,  -1.01,  -1.69,  -3.29,  -5.36,  -2.04,  -0.49,  -0.77,  -2.09,  -6.04,  -1.19,  -2.56,  -4.15,  -3.34,  -5.88,  -2.52,  -2.17,  -4.62,  -3.63,  -4.69
198308,  -5.51,  -3.58,  -3.73,  -2.89,  -2.05,  -4.20,  -2.96,  -2.88,  -2.15,  -3.15,  -2.35,  -2.98,  -2.10,  -2.66,  -1.76,  -0.75,  -0.96,   0.34,  -0.37,  -0.87,   0.76,   1.73,   2.52,   0.63,   3.07
198309,  -0.52,  -0.32,   0.56,   1.11,  -1.07,   2.28,   2.31,   2.32,   2.25,   1.32,   3.51,   4.95,   4.08,   4.38,   1.16,   3.07,   2.64,   3.52,   3.10,   1.03,   3.46,   4.64,   3.60,   1.34,  -1.99
198310,  -7.88,  -5.18,  -5.20,  -5.35,  -6.30, -10.60,  -5.02,  -4.80,  -6.13,  -6.93,  -6.03,  -4.99,  -1.79,  -3.54,  -6.62,  -6.45,  -5.77,  -3.13,  -2.33,  -3.20,  -4.34,  -2.59,   0.47,   1.13,  -1.36
198311,   6.01,   2.56,   1.97,   1.66,   1.34,   7.73,   6.73,   3.51,   3.61,   2.49,   6.53,   4.78,   6.23,   4.45,   2.73,   9.00,   4.83,   4.47,   3.48,   3.77,   8.93,   3.43,   3.09,   0.22,  -0.24
198312,  -2.09,   0.03,  -0.60,  -2.56,  -4.81,  -0.03,  -0.72,   0.43,  -0.87,  -3.90,  -2.78,  -0.33,  -1.81,  -1.62,  -3.84,  -0.76,  -1.94,  -1.83,  -0.11,  -2.88,   0.89,  -0.16,  -2.86,  -0.66,  -1.26
198401,   0.41,   0.68,   0.50,  -0.74,  -0.82,  -1.26,  -0.74,  -0.03,  -1.75,  -3.78,  -4.75,  -4.42,  -1.24,  -1.50,  -3.46,  -4.96,  -2.91,  -3.33,  -4.66,  -3.16,   1.58,  -2.70,   1.77,  -0.20,  -1.27
198402,  -6.62,  -6.70,  -4.55,  -5.74,  -7.23,  -5.95,  -5.10,  -5.64,  -4.95,  -5.46,  -4.83,  -5.46,  -6.53,  -5.13,  -3.50,  -4.94,  -5.21,  -5.73,  -5.08,  -5.99,  -5.87,  -5.13,  -4.83,  -2.96,   0.42
198403,   0.71,   0.78,   0.19,   0.56,  -0.96,   1.22,   0.96,   1.47,  -0.19,   0.50,   2.62,   3.27,  -0.06,   0.75,  -0.17,   2.89,   3.39,   1.91,  -0.03,   0.55,   4.59,   2.69,   2.12,   0.65,   0.48
198404,  -1.56,  -1.63,  -1.09,  -2.20,  -3.54,   0.21,  -0.76,   0.30,  -0.70,   0.05,   0.45,   0.69,  -0.36,  -0.23,   0.53,   0.65,  -2.12,  -1.76,  -1.75,  -1.67,   0.82,   2.65,   2.17,   0.37,  -1.93
198405,  -5.46,  -5.69,  -4.10,  -4.99,  -7.10,  -6.10,  -5.18,  -5.03,  -4.33,  -6.10,  -5.46,  -5.23,  -4.25,  -4.65,  -5.96,  -5.40,  -5.11,  -5.31,  -4.96,  -7.39,  -3.84,  -4.73,  -4.12,  -5.06,  -6.84
198406,   2.72,   1.40,   0.76,   0.32,   1.19,   5.44,   4.82,   3.43,   2.66,   0.81,   3.72,   2.84,   4.25,   2.21,   4.24,   3.13,   5.11,   3.08,   3.19,   3.12,   1.16,   2.22,   1.89,   2.62,   3.84
198407,  -5.97,  -3.38,  -3.65,  -3.68,  -6.57,  -6.73,  -3.05,  -2.76,  -3.23,  -4.61,  -4.03,  -2.62,  -2.41,  -3.39,  -3.00,  -7.75,  -2.49,  -1.50,  -3.63,  -3.77,  -6.53,  -0.13,  -0.38,   0.63,   0.32
198408,  12.63,  10.15,   8.93,   5.41,   7.36,  18.69,  12.70,  11.40,   9.07,   7.93,  16.49,  15.29,  12.45,  11.54,   9.60,  18.30,  14.46,  11.83,   9.29,   9.68,  16.07,  14.34,  11.39,   9.26,   8.40
198409,   1.19,   0.88,   0.58,  -1.23,  -2.83,   2.28,   2.50,  -0.40,  -3.28,  -4.10,   2.02,   0.85,   2.37,  -1.14,  -3.56,   4.48,   2.91,   0.28,   0.41,  -2.32,   1.77,   0.90,  -0.35,  -1.17,  -1.83
198410,  -3.67,  -2.11,  -1.08,  -0.34,  -1.78,  -4.14,  -1.18,   0.10,  -0.23,  -0.94,  -2.98,  -1.32,  -0.11,   0.26,   0.46,  -1.06,  -0.07,   1.14,   1.14,   0.45,   1.09,   1.06,   0.65,  -0.51,   1.90
198411,  -4.72,  -2.84,  -2.45,  -0.83,  -3.25,  -3.61,  -2.84,  -0.42,  -0.02,  -2.39,  -2.56,   0.13,   0.19,  -0.75,  -1.95,   0.28,  -0.32,  -1.41,  -1.05,  -0.23,  -0.49,  -1.19,  -1.04,  -0.36,  -1.30
198412,   0.61,   0.30,   0.03,   2.74,   0.53,   4.39,   2.99,   1.58,   1.56,   1.94,   2.74,   1.92,   1.55,   3.58,   2.84,   4.38,   2.94,   2.08,   2.14,   1.50,   4.09,   1.92,   2.71,   2.84,   2.50
198501,  16.53,  13.55,  11.18,  12.93,  12.14,  13.84,  13.10,  10.67,  13.52,  10.89,  14.83,  11.40,   9.76,   9.50,  10.49,  12.55,   9.87,  10.10,  10.06,   6.75,  10.63,   6.19,   7.85,   6.29,   7.33
198502,   5.15,   4.73,   4.52,   2.40,   2.48,   4.08,   3.73,   1.85,   2.45,   2.22,   1.45,   2.31,   3.55,   0.95,   0.06,   2.00,   2.16,   1.43,   0.99,  -0.79,   3.52,   2.40,   0.60,   0.90,   0.06
198503,  -2.26,  -1.17,  -0.18,  -1.52,  -2.46,  -1.86,  -0.80,  -0.89,  -2.51,  -2.39,  -0.27,  -2.21,  -0.69,  -0.28,  -2.32,  -0.14,  -0.84,   0.50,  -1.09,  -0.44,  -2.68,  -2.43,   0.70,   2.19,   2.79
198504,  -1.82,  -2.17,  -1.19,   0.24,  -1.01,  -3.00,  -0.26,  -1.17,   0.56,   0.45,  -3.74,  -0.70,   0.12,   3.54,   0.19,  -2.70,  -0.90,   0.44,   0.57,   0.10,  -3.85,  -0.69,   1.12,   0.72,  -0.67
198505,   1.70,   1.87,   1.10,   2.70,   3.48,   4.27,   4.51,   2.34,   4.18,   5.79,   2.30,   4.16,   3.81,   5.36,   6.19,   5.07,   4.99,   5.74,   5.53,   5.62,   6.73,   8.09,   6.46,   6.52,   4.73
198506,  -0.31,   0.49,   1.70,   1.15,   1.84,   2.00,   1.17,   2.12,   3.06,   2.25,   1.94,   2.41,   1.60,   4.84,   2.01,   0.29,   2.08,   3.83,   1.64,   2.31,   2.69,   0.04,   2.39,   2.04,   1.70
198507,   2.72,   2.61,   2.54,   3.54,   1.64,   4.19,   3.71,   2.07,   1.85,   1.79,   3.94,   3.01,   1.21,   1.68,  -0.49,   3.24,   3.06,  -0.62,  -0.88,  -3.03,   1.51,   0.85,  -0.62,  -2.66,  -2.51
198508,  -0.82,  -0.52,  -0.63,   0.26,  -0.24,   1.16,  -0.29,   1.37,   0.31,  -2.52,  -0.35,  -0.38,  -0.70,  -1.83,  -0.89,   1.31,   0.58,  -0.60,  -2.69,  -0.94,   0.90,   0.35,  -0.59,  -2.06,  -1.62
198509,  -7.80,  -5.64,  -4.51,  -3.76,  -5.99,  -7.54,  -5.95,  -5.16,  -4.54,  -4.99,  -6.91,  -4.80,  -5.21,  -3.70,  -4.40,  -5.30,  -6.18,  -4.90,  -3.90,  -5.03,  -4.56,  -3.35,  -3.43,  -3.52,  -0.84
198510,   3.72,   1.83,   2.58,   1.10,   2.10,   6.24,   3.98,   2.21,   4.19,   4.54,   3.63,   5.49,   3.56,   3.06,   4.08,   6.42,   5.76,   6.36,   4.04,   3.01,   2.20,   5.98,   5.08,   4.40,   5.46
198511,   5.98,   4.97,   6.02,   6.16,   4.95,   9.29,   6.72,   7.85,   8.41,   7.82,   8.65,   6.41,   7.45,   7.61,   4.71,   9.92,   6.21,   8.21,   6.90,   6.42,   9.51,  10.15,   7.80,   5.15,   5.14
198512,   3.74,   5.12,   4.75,   4.41,   3.24,   3.85,   4.64,   4.90,   4.34,   3.53,   4.69,   4.42,   5.04,   3.16,   3.69,   2.08,   4.62,   5.85,   3.79,   3.04,   0.52,   4.89,   5.31,   6.71,   4.01
198601,   4.58,   4.28,   3.78,   3.07,   2.37,   2.31,   1.60,   1.65,   0.53,   1.65,   0.54,   4.06,   2.54,   1.98,   0.37,   2.96,   1.78,   3.25,   1.62,   1.43,  -2.81,   2.23,   1.53,   0.98,  -0.54
198602,   4.29,   5.91,   6.90,   7.40,   6.83,   4.67,   8.81,   8.81,   7.74,   8.18,   6.67,   7.54,   7.58,   9.25,   6.84,   3.69,   8.24,   8.34,   8.17,   6.62,   5.50,   6.91,   9.07,   8.56,   8.65
198603,   5.05,   5.99,   5.15,   3.11,   3.78,   5.43,   6.66,   5.90,   4.60,   2.69,   4.40,   8.57,   5.01,   4.03,   4.62,   4.94,   7.06,   6.46,   4.81,   4.59,   2.38,   4.61,   6.04,   6.17,   6.49
198604,   2.37,   2.05,   1.87,   2.64,   0.20,   3.83,   1.08,   1.97,  -0.54,  -1.49,   2.12,   0.26,   1.47,   1.24,   0.76,   0.49,  -0.81,  -1.77,  -1.00,  -1.64,   0.42,   0.56,  -3.35,  -1.87,  -1.62
198605,   3.23,   2.97,   2.56,   3.79,   3.88,   5.59,   4.09,   3.29,   4.31,   3.34,   6.70,   5.74,   5.68,   4.01,   4.04,   5.18,   4.69,   4.87,   4.84,   4.89,   5.04,   5.34,   6.51,   5.56,   4.47
198606,  -0.81,   0.58,   1.01,   1.00,   1.72,  -2.01,   2.61,   0.73,   1.36,   0.54,  -0.32,   1.24,   1.38,   2.71,   0.85,  -0.69,   1.07,   1.81,   0.98,   0.55,  -0.05,  -0.89,   2.56,   3.09,   3.43
198607, -10.71,  -8.90,  -6.42,  -6.69,  -8.50, -11.97,  -9.53,  -7.40,  -6.70,  -7.83, -12.54,  -8.43,  -7.93,  -6.11,  -7.46,  -8.98,  -7.60,  -8.19,  -5.23,  -4.65,  -7.43,  -7.29,  -5.46,  -3.60,  -3.81
198608,   2.92,   0.89,  -0.11,  -0.53,   0.05,   4.79,   4.67,   3.21,   2.69,   3.06,   7.72,   6.12,   4.77,   3.80,   4.67,   8.74,   6.92,   7.74,   6.44,   6.99,   9.71,   6.75,   5.37,   8.63,   7.26
198609,  -6.54,  -6.17,  -6.70,  -7.34,  -7.65,  -6.45,  -6.13,  -6.42,  -6.70,  -7.06,  -6.65,  -5.34,  -7.24,  -6.60,  -7.38,  -9.15,  -6.75,  -8.29,  -6.90,  -4.96, -10.49,  -9.81,  -9.18,  -9.87,  -5.66
198610,   4.41,   3.00,   2.64,   0.90,   0.55,   7.42,   4.55,   4.47,   2.22,   1.16,   7.01,   3.35,   3.46,   2.88,   0.34,  10.36,   5.13,   4.58,   5.88,   3.83,   6.88,   7.26,   6.32,   0.78,   5.53
198611,  -0.12,  -0.62,   0.93,  -1.52,  -1.38,  -0.96,   0.07,  -1.00,   0.30,  -1.77,  -0.52,  -0.28,  -0.51,  -1.17,   0.32,   1.75,   1.02,   3.05,   1.02,   0.08,   3.14,   2.60,   3.19,   1.70,   0.88
198612,  -3.89,  -2.05,  -3.40,  -3.54,  -4.33,  -2.01,  -1.74,  -2.81,  -2.98,  -2.75,  -2.51,  -1.80,  -2.69,  -1.67,  -1.88,  -4.06,  -3.01,  -2.98,  -3.62,  -4.24,  -1.79,  -2.63,  -2.04,  -3.54,  -1.96
198701,  12.50,  11.82,  11.55,  10.13,  10.14,  12.91,  10.74,  10.80,  11.53,  12.64,  12.16,  12.33,  12.97,  11.14,  10.77,  14.39,  14.11,  14.13,  12.33,  10.83,  12.62,  11.19,  14.27,  14.36,  12.16
198702,   7.45,   8.45,   8.55,   6.83,   8.93,   6.70,   8.10,   7.73,   7.59,   9.48,   6.04,   6.32,   5.42,   8.68,   8.97,   7.36,   6.61,   3.65,   5.54,   5.67,   0.27,   4.62,   3.41,   3.74,   4.47
198703,   2.12,   3.59,   3.90,   1.60,   1.06,   4.59,   4.03,   1.75,   2.04,   2.04,   0.95,   1.10,   2.06,   1.67,   1.55,   0.50,   2.36,   2.20,   0.72,  -0.34,   2.70,   4.87,   2.46,   1.52,  -0.96
198704,  -2.78,  -2.12,  -1.83,  -3.75,  -3.10,  -3.92,  -2.08,  -2.39,  -2.86,  -2.86,  -2.48,  -2.63,  -3.28,  -3.06,  -3.29,  -2.75,  -2.39,  -3.54,  -1.06,  -2.86,  -2.35,  -3.76,  -2.70,   1.64,   0.29
198705,  -0.36,  -0.95,  -1.86,  -0.94,  -0.48,  -1.02,  -1.94,  -0.60,  -0.70,   1.06,  -0.21,  -0.18,   1.16,  -2.08,   0.01,   0.03,  -0.96,   1.99,   1.44,   1.56,   1.74,  -0.22,   0.80,   1.32,  -0.02
198706,   1.02,   1.01,   1.67,   2.17,   1.83,   3.18,   4.17,   2.14,   3.49,   3.24,   2.87,   6.17,   4.42,   3.51,   1.45,   5.07,   5.00,   4.06,   3.56,   1.47,   5.39,   4.03,   5.05,   6.16,   4.17
198707,   2.11,   1.73,   3.03,   1.71,   3.39,   1.91,   2.88,   2.61,   4.09,   4.69,   4.55,   3.70,   4.32,   4.54,   4.65,   7.76,   4.94,   4.76,   3.60,   4.55,   6.17,   3.63,   3.44,   4.82,   5.24
198708,   1.77,   1.92,   1.53,   2.15,   1.04,   5.53,   3.49,   4.27,   4.01,   1.66,   5.91,   5.39,   3.87,   2.77,  -0.80,   6.39,   3.64,   4.67,   4.03,  -0.55,   4.58,   5.81,   4.18,   4.34,   1.20
198709,  -2.16,  -1.65,  -0.90,  -1.12,  -2.60,  -1.99,  -0.95,  -1.79,  -2.11,  -3.00,  -2.61,  -2.01,  -0.66,  -2.59,  -3.78,  -0.41,  -2.13,  -2.77,  -2.58,  -0.40,  -0.57,  -2.84,  -2.75,  -3.05,   0.43
198710, -32.01, -29.04, -27.26, -25.51, -30.90, -30.18, -28.78, -27.67, -28.56, -32.45, -29.76, -24.72, -25.22, -25.67, -31.07, -25.96, -23.03, -21.04, -25.31, -28.38, -22.58, -21.07, -17.97, -18.98, -24.68
198711,  -6.81,  -6.18,  -6.17,  -4.77,  -5.35,  -6.17,  -5.43,  -5.23,  -4.61,  -1.52,  -3.77,  -5.54,  -4.32,  -5.85,  -2.68,  -4.42,  -4.69,  -5.97,  -5.54,  -4.17,  -8.14,  -8.14,  -5.24, -10.42,  -8.23
198712,   8.60,   4.51,   5.67,   2.23,  -0.45,  14.06,  11.76,   5.24,   6.95,   3.17,  15.35,  10.41,   9.38,   5.46,   5.50,  11.61,  11.27,   9.73,   6.53,   8.09,   9.87,   6.89,   5.20,   5.84,   7.77
198801,  12.72,   7.27,   6.47,   5.44,   1.03,   6.81,   6.21,   6.41,   4.22,  -0.41,   8.03,   7.47,   5.03,   3.40,  -0.44,   9.75,  10.28,   4.49,   1.49,   1.63,   4.13,   9.12,   4.83,   2.24,  -2.16
198802,   8.41,   7.18,   6.83,   7.61,   4.33,  10.72,   7.14,   9.19,  10.13,   7.03,  11.48,   9.46,   8.02,   5.54,   4.74,  10.51,   9.62,   7.19,   6.23,   3.44,   6.30,   5.24,   5.46,   0.70,   3.34
198803,   5.85,   4.59,   4.48,   3.79,   2.32,   3.44,   5.33,   3.80,   5.07,   1.60,   2.23,   2.17,   2.36,   1.60,   1.87,  -0.01,   0.77,  -0.01,  -0.22,   3.04,  -4.30,  -3.74,  -4.09,  -2.56,  -1.60
198804,   1.38,   2.26,   0.96,   2.32,   1.00,   2.71,   2.83,   2.39,   2.34,   1.54,   0.44,   1.40,   1.64,   1.25,   0.34,   0.80,   1.50,   0.09,   0.60,  -0.51,   1.08,   0.04,   2.56,  -0.07,   1.99
198805,  -3.43,  -1.10,  -1.53,  -2.22,  -3.38,  -3.12,  -2.77,  -1.63,  -2.34,  -2.77,   1.17,  -1.00,  -2.71,  -0.59,   0.36,   0.41,   0.19,   0.17,  -0.78,  -1.84,   0.12,   2.00,   0.29,   0.66,   1.15
198806,   5.75,   5.19,   4.73,   5.92,   6.11,   8.91,   7.89,   6.59,   5.65,   7.16,   8.58,   7.31,   7.65,   6.40,   6.47,   8.78,   9.46,   7.28,   5.74,   4.85,   4.97,   3.64,   5.26,   4.41,   4.08
198807,  -0.10,   0.22,   0.72,   1.02,  -1.45,   1.06,   0.21,  -0.57,  -0.92,  -2.71,  -0.99,  -1.74,  -0.93,  -2.38,  -2.72,   0.31,   0.12,  -2.36,  -2.41,  -4.61,   2.19,   0.79,  -0.68,  -2.66,  -2.82
198808,  -3.45,  -2.32,  -2.10,  -0.96,  -2.53,  -3.97,  -3.17,  -1.66,  -2.15,  -2.78,  -3.07,  -3.46,  -0.96,  -1.18,  -2.20,  -2.66,  -2.25,  -1.84,  -1.28,  -2.91,  -6.87,  -3.47,  -3.61,  -1.65,  -1.42
198809,   1.90,   1.18,   2.37,   1.69,   1.28,   1.94,   3.50,   1.61,   2.82,   3.25,   3.11,   3.04,   2.06,   3.19,   1.47,   4.30,   5.86,   4.36,   2.50,   1.01,   4.00,   4.18,   5.27,   3.11,   6.61
198810,  -2.13,  -1.46,  -0.44,  -0.71,  -2.55,  -1.77,  -0.07,  -0.78,   0.31,  -1.57,  -1.10,  -0.28,   0.19,  -0.34,   0.29,   1.54,  -0.09,   0.41,   0.93,  -0.34,   1.09,   1.70,   2.97,   4.10,   1.15
198811,  -5.34,  -3.45,  -3.86,  -2.76,  -4.02,  -4.41,  -2.22,  -2.03,  -2.24,  -3.74,  -0.74,  -1.93,  -2.64,  -2.26,  -2.35,  -2.04,  -2.52,  -1.98,  -1.27,  -3.40,  -1.44,  -1.25,  -1.11,  -1.58,  -1.10
198812,   4.21,   2.69,   2.72,   2.06,   1.48,   6.14,   4.36,   4.06,   3.73,   3.18,   4.50,   4.87,   3.45,   1.94,   2.90,   3.48,   1.58,   2.17,   2.50,   2.10,   5.49,   1.65,   2.33,   1.30,   1.42
198901,   5.98,   4.22,   4.44,   4.72,   4.03,   4.84,   4.32,   3.38,   5.67,   4.39,   7.07,   5.91,   3.90,   4.92,   5.06,   7.36,   5.97,   6.51,   4.30,   7.29,   8.61,   6.98,   6.84,   7.16,   6.75
198902,   0.79,   1.13,   1.46,   1.47,  -1.26,   0.02,   2.28,   1.42,   1.88,  -0.28,   1.00,  -0.44,   0.55,   1.79,   0.39,   0.51,  -0.47,  -1.03,   0.26,  -1.10,  -1.79,  -1.52,  -2.21,  -3.10,  -2.02
198903,   1.83,   2.80,   0.72,   1.85,   2.23,   0.14,   2.74,   1.88,   2.52,   2.48,   3.13,   1.46,   2.80,   2.01,   2.75,   0.88,   0.08,   1.11,   2.14,   1.46,  -0.62,   3.46,   4.17,   3.82,   0.61
198904,   1.77,   2.27,   1.25,   2.96,   3.47,   4.82,   5.08,   4.80,   5.12,   4.00,   3.30,   5.85,   5.08,   5.28,   5.57,   4.21,   5.40,   6.55,   5.79,   4.85,   4.01,   3.69,   5.97,   5.68,   5.23
198905,   1.93,   2.38,   4.09,   2.97,   3.33,   2.04,   2.85,   4.58,   3.99,   5.38,   4.00,   4.47,   4.14,   3.90,   6.16,   3.14,   4.50,   3.74,   4.06,   5.11,   1.07,   3.08,   3.24,   5.02,   5.40
198906,  -2.08,  -0.49,   0.09,  -1.28,  -1.75,  -1.98,   0.19,  -0.95,  -1.07,  -4.06,   1.20,  -0.41,  -0.71,  -0.70,  -4.37,  -0.64,  -0.03,  -0.21,  -0.44,  -1.69,   0.74,   0.73,  -0.50,  -0.29,  -2.73
198907,   2.44,   2.02,   2.49,   4.10,   2.89,   5.51,   3.94,   3.30,   3.44,   4.67,   4.36,   4.62,   6.09,   4.73,   4.06,   7.85,   7.79,   8.48,   7.68,   5.73,   8.38,   9.96,  10.86,   7.45,   6.39
198908,   1.72,   1.55,   2.31,   2.62,   2.11,   3.41,   3.13,   4.29,   4.43,   1.89,   4.41,   3.27,   2.64,   3.49,   2.78,   3.96,   4.36,   3.92,   3.18,   2.71,   3.20,   3.50,   1.77,   2.00,   0.58
198909,  -0.75,   0.44,   0.09,  -0.26,  -0.07,   1.27,   0.26,  -0.05,   1.12,   1.03,   0.46,  -0.05,  -0.98,   0.36,  -0.88,   1.21,  -1.75,  -1.77,  -1.11,  -1.87,   1.02,   1.15,   0.59,  -0.79,  -2.26
198910,  -8.79,  -6.40,  -5.39,  -4.10,  -5.49, -10.00,  -4.96,  -4.64,  -4.53,  -5.89,  -9.72,  -5.95,  -4.75,  -2.61,  -3.83,  -8.83,  -5.94,  -2.44,  -2.58,  -4.07,  -5.94,  -4.34,  -1.53,  -0.02,  -1.13
198911,  -1.14,  -1.66,  -2.52,   0.00,   0.23,  -0.08,   0.67,   0.50,   0.66,   1.61,  -0.81,   2.48,   1.15,   1.50,   2.08,   0.52,   0.89,   1.23,   1.81,   2.51,  -4.81,   0.39,   0.96,   3.59,   2.28
198912,  -2.67,  -1.87,  -0.75,  -1.13,  -1.29,  -1.63,  -0.20,   0.03,   1.99,   1.97,  -0.23,  -0.40,   1.34,   1.69,   0.49,  -0.18,   0.79,   1.70,   3.72,   2.39,   1.17,   0.44,   2.31,   3.39,   2.34
199001,  -5.82,  -6.88,  -5.59,  -5.72,  -9.22,  -9.51,  -7.55,  -8.68,  -7.23,  -9.77, -11.51,  -9.28,  -7.04,  -8.04, -10.25, -11.22,  -7.64,  -9.06,  -6.98,  -6.40,  -9.73,  -4.53,  -7.04,  -7.17,  -7.81
199002,   3.87,   1.88,   2.35,  -0.44,   0.74,   4.89,   4.27,   3.08,   1.12,   4.05,   4.73,   2.84,   1.92,   1.03,   2.62,   4.87,   1.71,   0.50,   2.08,   1.26,   1.72,  -0.15,   1.80,   0.90,   3.46
199003,   3.18,   1.35,   1.70,   1.83,   3.33,   6.02,   2.23,   3.87,   3.28,   4.44,   3.47,   2.64,   1.36,   1.58,   4.88,   3.05,   3.61,   1.96,   2.13,   2.02,   2.68,   3.22,   2.24,   0.61,   3.59
199004,  -4.15,  -2.63,  -1.76,  -2.90,  -1.95,  -3.68,  -2.84,  -2.18,  -2.67,  -3.75,  -6.00,  -4.44,  -5.32,  -2.14,  -3.06,  -4.26,  -3.75,  -5.07,  -4.00,  -4.89,  -4.90,  -3.27,  -1.77,  -0.69,  -2.33
199005,   5.23,   3.85,   3.32,   2.99,   4.69,   6.32,   7.19,   6.67,   6.55,   8.25,  11.48,   7.31,   7.69,   5.60,   9.39,  10.11,   9.64,   9.32,   9.52,   8.87,   8.87,   8.23,   9.46,   8.37,  11.37
199006,  -0.37,   0.32,   1.47,   1.11,   2.37,   0.23,  -0.23,   3.13,  -0.59,   0.85,  -0.36,   0.13,   0.30,   0.54,  -2.30,  -2.41,  -2.06,  -1.38,   0.06,  -0.87,   3.10,  -1.21,  -1.31,   0.10,   0.28
199007,  -5.13,  -4.74,  -2.61,  -4.01,  -4.73,  -5.74,  -2.76,  -3.32,  -2.45,  -6.11,  -5.87,  -3.73,  -1.21,  -2.81,  -4.78,  -5.18,  -2.72,  -1.86,  -0.99,  -1.70,  -3.14,   1.16,  -0.13,  -1.07,  -0.40
199008, -14.09, -13.73, -12.81, -10.66, -13.62, -15.55, -13.40, -12.73, -10.19, -13.36, -12.27, -11.32, -12.41, -10.86, -11.36, -13.42, -12.58, -11.05,  -9.12,  -5.89, -11.26, -10.70, -10.40,  -9.03,  -5.36
199009, -11.09, -10.50,  -9.92,  -7.76,  -7.85, -14.80,  -9.84,  -8.56,  -8.17,  -6.38, -13.94,  -9.26,  -8.65,  -5.88,  -5.48, -12.89,  -9.84,  -9.77,  -7.00,  -0.96,  -5.63,  -8.17,  -5.90,  -3.14,  -2.31
